jname,x,y,hex_color
"Mutation Research-genetic Toxicology and Environmental Mutagenesis",0.5844311246176571,0.5320844783665298,#8B6508
"Ecology of Food and Nutrition",0.6768065640025653,0.4440644562584268,#FF0000
"Hts Teologiese Studies-theological Studies",0.10848466319218364,0.25352231107668954,#EE9A00
"Journal of Perinatal Medicine",0.6999811782902527,0.27189798898861645,#FF0000
"Micron",0.7425163135873238,0.5338238532794389,#8B0000
"Journal of Child & Adolescent Mental Health",0.4188304163143488,0.1988235175828288,#ffff0c
"International Journal of Solids and Structures",0.34964197901207644,0.7784530709758779,#2dffff
"Australian Journal of Public Administration",0.2498273080334289,0.3737082346506885,#ffff0c
"Entrepreneurship Theory and Practice",0.3003913181432066,0.4536360402113612,#ffff0c
"Columbia Law Review",0.2769650564040726,0.3361487134840104,#ffff0c
"Cancer Research",0.8139769908224398,0.4884965970877127,#FF0000
"Cytobios",0.730895176773846,0.7603332245045427,#8B0000
"Religion",0.11804200223546253,0.2625094140091289,#ffff0c
"The American Journal of Clinical Nutrition",0.6890686480010997,0.4473612457453376,#8B6508
"Immunotherapy",0.869840049472097,0.5469887547769805,#8B0000
"Justice System Journal",0.3355864955640436,0.21920886956924115,#ffff0c
"Biopharmaceutics & Drug Disposition",0.6378888206115253,0.5106598052999861,#8B6508
"Journal of The Korean Society of Food Science and Nutrition",0.6596218239257866,0.6662214882591441,#0001fa
"Combinatorial Chemistry & High Throughput Screening",0.6606712534743299,0.5741059402082159,#0001fa
"Policy and Politics",0.2556611739929543,0.36730189033538296,#ffff0c
"Journal of Fluorescence",0.5749471847374527,0.6528124120980905,#0001fa
"Invertebrate Systematics",0.6097888347863504,0.9647877827681977,#20c157
"IEEE Transactions on Robotics",0.2614355173098931,0.6963077754662198,#fb01ff
"Acta Paulista De Enfermagem",0.6113835448357601,0.2363438387928589,#8B6508
"Nursing Outlook",0.5932892147665332,0.2621895712141993,#8B6508
"IEEE Latin America Transactions",0.23707770472193634,0.6326572265437501,#fb01ff
"Investigacion Agraria-sistemas Y Recursos Forestales",0.6122050855528384,0.8221417466050055,#20c157
"Theoretical and Experimental Chemistry",0.5392735480825201,0.6579344015894506,#0001fa
"Journal of The Royal College of Surgeons of Edinburgh",0.829597965956973,0.2256686237294625,#FF0000
"Electrochemical and Solid State Letters",0.461981881242449,0.6735487551308226,#2dffff
"Journal of Cereal Science",0.6417730552433324,0.6817795183741644,#0001fa
"Journal of Architectural Conservation",0.3230762632998008,0.5622123589320994,#2dffff
"Research Quarterly for Exercise and Sport",0.5741523165054851,0.060167223550209335,#8B6508
"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",0.2845122035219486,0.7188006448655521,#2dffff
"Serials Review",0.01903963685362629,0.5011508259645783,#fb01ff
"Journal of Pharmacy Practice",0.6351357857471398,0.4803325054833164,#8B6508
"Journal of Ecotourism",0.3735821887310888,0.4751654294892719,#ffff0c
"European Journal of Medical Genetics",0.7544894042257073,0.4595654831216659,#FF0000
"European Review of Agricultural Economics",0.4417766032674802,0.5027593023732938,#ffff0c
"Journal of Diabetes and Its Complications",0.7717642252027297,0.3705408750463793,#FF0000
"Journal of Consulting and Clinical Psychology",0.4577065965283425,0.21905528258256848,#8B6508
"Journal of Manual & Manipulative Therapy",0.5733864705900122,0.09992603399938718,#8B6508
"Social Science History",0.17992717958740945,0.27079948844328783,#EE9A00
"Turkish Journal of Field Crops",0.6703614545593245,0.7746140930211295,#20c157
"The Bulletin of Tokyo Dental College",0.5988749434534939,0.4391278636279904,#8B6508
"Molecular Human Reproduction",0.7374921550206375,0.4119826541801707,#FF0000
"The Biological Bulletin",0.5755746300977185,0.9991306950172408,#20c157
"International Journal of Law Crime and Justice",0.3356492502986744,0.20997929292771755,#ffff0c
"Journal of Cardiovascular Computed Tomography",0.7948432950510932,0.29664364647761793,#FF0000
"International Journal of Rehabilitation Research",0.5368099890034194,0.0967091004426409,#CDC673
"Atmosfera",0.4824724305120108,0.8838064474569384,#FF6600
"New Generation Computing",0.08503283155064571,0.5827770708779082,#fb01ff
"Journal of Mental Health",0.4886899121681703,0.2033868015836744,#8B6508
"Korean Journal of Parasitology",0.8580763304018021,0.7209023927392065,#20c157
"Journal of Bioactive and Compatible Polymers",0.5534893361441523,0.5884141598062249,#8B6508
"Expert Opinion on Drug Discovery",0.6742289445870502,0.5931697862015436,#8B0000
"Nordic Journal of Botany",0.6522584758671429,0.8476458076930403,#20c157
"Transactions of The Society for Computer Simulation International",0.20625275275362948,0.7004279982149417,#fb01ff
"The Journal of Island and Coastal Archaeology",0.2375630764650929,0.4307871673094576,#FF6600
"Convergencia-revista De Ciencias Sociales",0.2510022320943207,0.2584861013372109,#ffff0c
"Journal of Korean Neurosurgical Society",0.6819038419552219,0.17213047104902265,#8B6508
"Helicobacter",0.9058393726147812,0.2111117881000649,#FF0000
"Journal of Cardiovascular Medicine",0.8044017821707068,0.31736900174618793,#FF0000
"The Clinical Supervisor",0.4271503837223525,0.18207564018482528,#ffff0c
"Seminars in Thoracic and Cardiovascular Surgery",0.8397359799841296,0.2860400921409497,#FF0000
"Visual Neuroscience",0.4639403686474224,0.3506907337600589,#CDC673
"Anthropos",0.2014599595933121,0.2517790740388524,#ffff0c
"Visual Studies",0.2259206934869294,0.20538365740200426,#ffff0c
"Jassa-the Finsia Journal of Applied Finance",0.434937855015871,0.5098413774564482,#ffff0c
"Analusis",0.5988376598148296,0.6686305257646934,#0001fa
"Techniques in Neurosurgery",0.6827605695723028,0.16833015576926094,#CDC673
"Fontes Artis Musicae",0.15677150580310148,0.15852453737912348,#EE9A00
"Electronic Transactions on Numerical Analysis",0.1848514462191853,0.7546621872141835,#663788
"Annals of Glaciology",0.4745428438714291,0.9123917874072448,#FF6600
"Clinical Lipidology",0.7889783557657141,0.3648656549268003,#FF0000
"International Journal of Energy Technology and Policy",0.2963743532712618,0.6281935923893838,#2dffff
"Ibm Systems Journal",0.09327174273513583,0.6325884502274317,#fb01ff
"International Journal of Bilingual Education and Bilingualism",0.2576875516044021,0.09082207874873073,#ffff0c
"Chinese Education and Society",0.3586847431435405,0.04559761416154374,#ffff0c
"Current Drug Targets",0.6582254951116263,0.5649625086865296,#8B0000
"GeoArabia",0.41422323585179627,0.933550480025914,#FF6600
"Journal of Astrophysics and Astronomy",0.2815094212692674,0.8812844237606877,#663788
"International Journal of Pressure Vessels and Piping",0.3650011345382693,0.7582751530466767,#2dffff
"Advances in Antiviral Drug Design",0.6754193045380311,0.6107544053974324,#8B0000
"Journal of the Association for Information Systems",0.2171382582031804,0.4961101093875265,#ffff0c
"Journal De Chirurgie",0.8456150940290237,0.2201174506639287,#FF0000
"Journal of Policy Reform",0.14361027079961872,0.4123768306958776,#ffff0c
"Business & Society",0.28707591324605586,0.4234790968486637,#ffff0c
"Journal of Sustainable Tourism",0.37266753853775736,0.4733775997455965,#ffff0c
"Health Information and Libraries Journal",0.5603921637471501,0.3138716952247166,#8B6508
"International Journal of Phytoremediation",0.5318071649003302,0.8011761533124369,#20c157
"British Journal of Medical Psychology",0.4655378346919872,0.2248344296486464,#8B6508
"Communication Monographs",0.2511144865590719,0.16378995754670048,#ffff0c
"Nonlinear Processes in Geophysics",0.4582131943144113,0.8759631426424349,#663788
"Diabetes Research and Clinical Practice",0.7709861734332,0.37080522097955504,#FF0000
"Modern Physics Letters B",0.41816522697571423,0.6420249352825235,#663788
"Radioprotection",0.4754111120465132,0.5638356544551905,#FF0000
"Papillomavirus Report",0.8430719732056198,0.4217307906591425,#8B0000
"Journal of the Physical Society of Japan",0.18361405317002613,0.8467799894020299,#663788
"Asian Journal of Surgery",0.8406624939490128,0.22030510020925467,#FF0000
"Chemical Record",0.507592408995772,0.6331061189658637,#0001fa
"The Quarterly Review of Economics and Finance",0.09652836528823913,0.4346189609143505,#ffff0c
"Medical Dosimetry",0.8249935700502729,0.43892845264225616,#FF0000
"Journal of International Economics",0.11806355575015245,0.4239795972927879,#ffff0c
"Journal of Arthroplasty",0.7155239088151746,0.10940367696448268,#8B6508
"South African Journal of Education",0.3590603642674399,0.05061351132605038,#ffff0c
"Evidence-based Obstetrics & Gynecology",0.7082953105908187,0.3069936668324164,#FF0000
"Journal of Medical Physics",0.4789138185270051,0.5485138956134156,#FF0000
"Journal of Academic Ethics",0.3859454245858657,0.22649257210461746,#ffff0c
"International Journal of Bioinformatics Research and Applications",0.7360223266524643,0.6363720096370601,#6B8E23
"Current Opinion in Biotechnology",0.7293417335047724,0.6746208702432457,#6B8E23
"Marine Chemistry",0.5144352436651952,0.9130673736338748,#FF6600
"Annales De Chirurgie Plastique Esthetique",0.7648490575821428,0.1289559624116395,#8B6508
"IEEE Transactions on Evolutionary Computation",0.18521182159810973,0.6968463578625086,#fb01ff
"Journal of The Autonomic Nervous System",0.6918364839739044,0.5034286378596547,#8B0000
"Acta Ornithologica",0.5953821448647509,0.9135356098306456,#20c157
"Soil & Tillage Research",0.6085301037574959,0.7713299819662416,#2dffff
"Cement Wapno Beton",0.3899186637349567,0.7922137082498281,#2dffff
"Early American Literature",0.13898794060875455,0.2181791102732704,#EE9A00
"Feminist Criminology",0.33978158926473306,0.20707000315507465,#ffff0c
"Journal of Biochemistry and Molecular Biology",0.7356658116819935,0.5726118060700301,#FF0000
"Biodemography and Social Biology",0.4176658251352907,0.3955997500085654,#8B6508
"Main Group Chemistry",0.5362000218624977,0.6765199766962756,#0001fa
"Rendiconti Lincei-matematica E Applicazioni",0.1369091911321094,0.7909068300154771,#663788
"Community Development Journal",0.24567654684262197,0.28654812501867993,#ffff0c
"Marketing Intelligence & Planning",0.3434018064618359,0.4387162064210696,#ffff0c
"Journal of Heart Valve Disease",0.8283183602174317,0.29386665016578617,#FF0000
"Jsae Review",0.28537961186775634,0.7181502129644632,#2dffff
"Canadian Metallurgical Quarterly",0.3943696079494145,0.7345807136090313,#2dffff
"Acs Symposium Series",0.5699581873401615,0.7092884051330338,#0001fa
"Ariel-a Review of International English Literature",0.1596163632922449,0.19406071711952005,#EE9A00
"Biological Agriculture & Horticulture",0.6338207533981556,0.7742608617463012,#2dffff
"Sexual Plant Reproduction",0.6956144250994288,0.8171017764739716,#20c157
"Annales De Chirurgie",0.8433935141216146,0.22260737573102807,#FF0000
"Analysis and Applications",0.14345704839804593,0.7910542221236494,#663788
"Interacting with Computers",0.3662924980066452,0.3835954067956672,#fb01ff
"Neophilologus",0.12596288558426713,0.1832528238434579,#ffff0c
"Journal of Conflict and Security Law",0.2368685418925767,0.3176146915751483,#ffff0c
"TESOL Quarterly",0.2581817509708215,0.07152350791381043,#ffff0c
"Cancer Cell",0.8213655489559152,0.5005768892818597,#FF0000
"Information & Computation",0.0890212383456174,0.6326120062308915,#fb01ff
"Folia Microbiologica",0.7594990866522057,0.6957241089761991,#8B0000
"Journal of Oral Rehabilitation",0.5787007439447576,0.4388977726056759,#8B6508
"Review of Radical Political Economics",0.2878491428241253,0.3037645837034008,#ffff0c
"Hispania Sacra",0.1033605720358442,0.207263617775601,#FF6600
"Biotechnology Advances",0.7286258052577692,0.6912078953130871,#6B8E23
"Biology of Reproduction",0.7386216001956823,0.4182482783143888,#FF0000
"Historia Mathematica",0.06720120066864821,0.27626437564213285,#EE9A00
"Journal of Nuclear Cardiology",0.7936600987416865,0.2981684874342353,#FF0000
"Mechanics of Time-dependent Materials",0.33761789511927115,0.7634474854483623,#2dffff
"European Sport Management Quarterly",0.3819721526901124,0.4415787404847343,#ffff0c
"Built Environment",0.3452068232632022,0.5255664394145205,#ffff0c
"Monthly Weather Review",0.4750143147920558,0.8785917527726121,#FF6600
"British Medical Bulletin",0.6171956172806864,0.3827765528751135,#CDC673
"Biota Neotropica",0.5780368287160889,0.9452127086794896,#20c157
"Lymphatic Research and Biology",0.8320519589816059,0.5221975845809249,#FF0000
"Journal of Texture Studies",0.6447738733990229,0.6867751492405836,#0001fa
"Stem Cell Research",0.8028830950587513,0.5617704453908166,#8B0000
"Neuropsychologia",0.4472345470834897,0.3130122364947007,#CDC673
"International Journal of Pattern Recognition and Artificial Intelligence",0.19480250018459644,0.6121725036978979,#fb01ff
"Contributions to Zoology",0.5891465625713149,0.9614320371350096,#FF6600
"Clinical Intensive Care",0.6563083739544578,0.12000405925205801,#FF0000
"Journal of Organizational Behavior",0.3300205309031917,0.3730799700130628,#ffff0c
"Srpski Arhiv Za Celokupno Lekarstvo",0.7083954147476056,0.3715254743328664,#8B6508
"Molecular Psychiatry",0.5177895046571179,0.2439933824368123,#FF0000
"Medizinische Welt",0.5502314891297889,0.2135919503510594,#FF0000
"Middle East Journal",0.21805656998278164,0.31198142020487657,#ffff0c
"Southern African Journal of Hiv Medicine",0.6590790108322295,0.3940201401406704,#FF0000
"Eukaryotic Cell",0.7719730552243419,0.6753875941979646,#6B8E23
"American Journal of Physiology-endocrinology and Metabolism",0.7697804673175843,0.4180102786763045,#FF0000
"Monumenta Nipponica",0.20759128844518027,0.17380609433233554,#EE9A00
"Surface and Interface Analysis",0.4541012907115854,0.6481566838020897,#663788
"Current Gastroenterology Reports",0.8970962798038108,0.21626959017592529,#FF0000
"Skeletal Radiology",0.7232821798300542,0.1386019487864757,#8B6508
"Medicine",0.7351212174991852,0.3361258762035643,#FF0000
"Regional Science and Urban Economics",0.332393149627121,0.5453165623498346,#ffff0c
"Community College Review",0.34186345483422065,0.06396560124513292,#ffff0c
"Plant Physiology",0.6889674471866509,0.8262248754826732,#20c157
"Physiological Genomics",0.7185861016524151,0.5275969596142485,#6B8E23
"Harvard Law Review",0.27819433651274184,0.3362363403164321,#ffff0c
"Indian Journal of Radiology and Imaging",0.7773639128056234,0.21452661029170986,#CDC673
"Comparative Literature",0.2002170545390581,0.1732731779764829,#EE9A00
"Hahr-hispanic American Historical Review",0.16273254848848734,0.2538520456770854,#ffff0c
"Human Reproduction",0.7333966907058195,0.4060613156533808,#FF0000
"Journal of Roman Archaeology",0.2206416782494387,0.4216353461344463,#FF6600
"Sabrao Journal of Breeding and Genetics",0.6758919264260272,0.7776355773677536,#20c157
"Brief Treatment and Crisis Intervention",0.4212680457426933,0.19105693743388846,#ffff0c
"American Journal of Archaeology",0.2169695012322296,0.4243756308968711,#FF6600
"Revue D Epidemiologie Et De Sante Publique",0.6280834224185378,0.3644264287266377,#ffff0c
"Cosmic Research",0.29189538522403546,0.8726387247817774,#663788
"Journal of Applied Logic",0.07314286088474138,0.5840752449697755,#fb01ff
"Acta Literaria",0.13756023672704382,0.2109486027099492,#EE9A00
"Journal of Economic Surveys",0.13613559095896005,0.4687300768070929,#ffff0c
"New Zealand Geographer",0.3695606402666613,0.5370599243112572,#ffff0c
"European Transactions on Electrical Power",0.2726411851531149,0.6378620422912619,#fb01ff
"Criminal Justice Review",0.3426709775785997,0.20974694273080605,#ffff0c
"Trials",0.5823866432550867,0.3655140290387313,#8B6508
"Iranian Journal of Fuzzy Systems",0.19730931679126248,0.5767915369332529,#fb01ff
"IEEE Transactions on Knowledge and Data Engineering",0.15372147178940654,0.5628659068394218,#fb01ff
"The Journal of Academic Librarianship",0.0028163833159443236,0.5057653098964284,#fb01ff
"Japanese Magazine of Mineralogical and Petrological Sciences",0.3927340312203398,0.9322416476185372,#FF6600
"Journal of Family Therapy",0.42345240233563297,0.17020972324857156,#ffff0c
"Motivation and Emotion",0.39308212032471984,0.29081811143740044,#ffff0c
"Journal of Intelligent Material Systems and Structures",0.32507276836056204,0.7278173919358232,#2dffff
"International Journal of Food Microbiology",0.7837066468035416,0.7133370108038286,#6B8E23
"Israel Journal of Plant Sciences",0.6543119177691991,0.8304709234366404,#20c157
"Medical Law Review",0.5626776349646951,0.2732568846864162,#8B6508
"Comptes Rendus De L Academie Des Sciences Serie Iv Physique Astrophysique",0.3690798906044396,0.6619562798295312,#663788
"Cephalalgia",0.6335085894429201,0.16599289938516978,#CDC673
"Neuropsychiatry Neuropsychology and Behavioral Neurology",0.529341588242063,0.20957350129036809,#CDC673
"Korean Journal of Urology",0.944041672151646,0.31350570772064856,#FF0000
"Polymer International",0.4541255380344792,0.7207926949240742,#0001fa
"Journal of Child & Adolescent Substance Abuse",0.4522217579535505,0.2489080041151093,#8B6508
"Journal of Thermal Science",0.2828600256653939,0.7842711742994631,#2dffff
"Review of Industrial Organization",0.19090386846689944,0.4593738736854456,#ffff0c
"Transportation Research Part D-transport and Environment",0.2800793092116094,0.5832300969273159,#ffff0c
"Biology and Philosophy",0.08321831553637211,0.5155175439037121,#CDC673
"Revista Brasileira De Farmacognosia-brazilian Journal of Pharmacognosy",0.6250957297271166,0.6038782773390539,#0001fa
"Journal of Tissue Viability",0.7905642564894085,0.13856189526014548,#8B6508
"Transactions in Gis",0.372725541631202,0.5720825922025418,#FF6600
"Zebrafish",0.7848741989246488,0.5824669218486945,#FF0000
"Periodontology 2000",0.5973021636525304,0.454614805222468,#8B6508
"CardioVascular and Interventional Radiology",0.7840051050404153,0.2291940662669765,#FF0000
"IEEE Transactions on Industrial Informatics",0.2511623880100736,0.6407426260482445,#fb01ff
"Journal of Financial Research",0.08627015638785965,0.4438540381805087,#ffff0c
"International Criminal Law Review",0.23804489820690314,0.31680281923285464,#ffff0c
"Emc - Toxicologie-pathologie",0.5600200985470023,0.4916248602521826,#8B6508
"Journal of Electronic Imaging",0.19128882385269969,0.6275259076930906,#fb01ff
"Cytogenetic and Genome Research",0.7854488784034324,0.6030292463605832,#8B0000
"Journal of Fluency Disorders",0.4818415909376566,0.04367663917849995,#CDC673
"Scientia Agricola",0.6558225100006154,0.7611839032102573,#2dffff
"Nations and Nationalism",0.18517386386319826,0.30472271279092145,#ffff0c
"Agrociencia",0.6529293515011898,0.7618115663678506,#20c157
"Journal of Food Quality",0.653387394351124,0.6854094897919107,#0001fa
"Journal of Applied Economics",0.13949895073612772,0.4279575803448102,#ffff0c
"French Historical Studies",0.15312227776086232,0.26351965746595113,#EE9A00
"Journal of Applied Animal Research",0.8065120313061507,0.8011012429423258,#8B0000
"Comparative Political Studies",0.2162131516035674,0.3653404702734167,#ffff0c
"Journal of Material Culture",0.21622181348302108,0.22333151311482194,#ffff0c
"Cement & Concrete Composites",0.38811261957601706,0.7951571024807139,#2dffff
"Journal of Emergency Nursing",0.6334265972835953,0.2452280136571831,#8B6508
"Neuroendocrinology Letters",0.5163245061210483,0.20342354766311468,#8B6508
"Journal of Medical Ultrasonics",0.7821115293528367,0.20030417128532213,#FF0000
"Recent Patents on Anti-cancer Drug Discovery",0.6549768946192198,0.5694645951774129,#0001fa
"Journal of The American Academy of Orthopaedic Surgeons",0.7249513749128158,0.1178299894331213,#8B6508
"The Journal of Alternative Investments",0.09090627772770313,0.4549737814509932,#ffff0c
"Environmental Conservation",0.5564520964996189,0.8616183144848032,#20c157
"American Journal of Cardiovascular Drugs",0.7953679926102794,0.3403884111263389,#FF0000
"Journal of Fluid Mechanics",0.24292266644360544,0.7936405367451789,#2dffff
"Materials Science & Engineering R-reports",0.424968939932715,0.6890513782948643,#fb01ff
"Manufacturing & Service Operations Management",0.2390942336367861,0.5340578090012165,#ffff0c
"Global Media and Communication",0.23347083061120424,0.19299392132165435,#ffff0c
"Pediatric Health",0.6787692745347281,0.2468633556335701,#FF0000
"Archivo Espanol De Arte",0.09953059267170664,0.21196157383651204,#EE9A00
"Georgetown Law Journal",0.2700574923250816,0.33377669152649514,#ffff0c
"Canadian Journal of Diabetes",0.761256501652195,0.3663734247120369,#FF0000
"Tropical Plant Pathology",0.6770964407684584,0.898673876742391,#20c157
"Natureza & Conservacao",0.5875220614601742,0.8684429522176245,#20c157
"Tissue Engineering and Regenerative Medicine",0.5270065456460872,0.5528944399794868,#8B6508
"Malaysian Journal of Library & Information Science",0.0201340492794422,0.4999999682062059,#fb01ff
"Postharvest Biology and Technology",0.6846682994348189,0.7461272298134717,#20c157
"Zeitschrift Fur Psychosomatische Medizin Und Psychotherapie",0.4715544263036834,0.1900594094391912,#8B6508
"European Physical Journal H",0.26591522613717306,0.8696732669365446,#663788
"Education, Citizenship and Social Justice",0.35888869589851724,0.04741158333738184,#ffff0c
"Computer Aided Geometric Design",0.17494027881777194,0.6806063824734421,#fb01ff
"Food Hydrocolloids",0.647443723088334,0.6841089854171548,#0001fa
"New Media & Society",0.2498367530088632,0.1876653732276453,#ffff0c
"Journal of Physical Chemistry Letters",0.4946084788716541,0.6313068556535065,#0001fa
"History of Education",0.3520015493670969,0.03419993961764626,#EE9A00
"Physiotherapy Canada",0.5615086132462113,0.0979617486522381,#8B6508
"Review of International Economics",0.1269630976375613,0.4202881021306626,#ffff0c
"Soil & Sediment Contamination",0.5268443098089853,0.8048072693068228,#2dffff
"Transfusion Clinique Et Biologique",0.9098772887870394,0.487233517280005,#FF0000
"International Review of Social History",0.17093412347828882,0.2714549109090276,#EE9A00
"Endocrine Practice",0.7695105882236396,0.3941586097281024,#FF0000
"Applied Mathematics-a Journal of Chinese Universities Series B",0.16278296733178169,0.7784914757347018,#663788
"Croatian Journal of Forest Engineering",0.6110583874202622,0.8186203139346775,#20c157
"Plant Soil and Environment",0.6296430616194565,0.7791869015492215,#20c157
"Journal of Toxicological Sciences",0.5948933542138781,0.5220854514740382,#FF0000
"Brain Topography",0.4611792800813216,0.3311423213540465,#CDC673
"Journal of Cardiopulmonary Rehabilitation and Prevention",0.7704372113517494,0.3258344003725198,#8B6508
"International Journal of Food Science and Technology",0.6526359276057555,0.6834638802433086,#0001fa
"Cytokine",0.8735873207371442,0.5604608950589195,#8B0000
"Econometric Theory",0.12190388807870635,0.4774805289606017,#ffff0c
"Experimental & Clinical Cardiology",0.8059145271142973,0.338588035762363,#FF0000
"Aids Reader",0.6605495860697022,0.3952280468006448,#FF0000
"Foreign Policy Analysis",0.1945859635945838,0.34175903881645897,#ffff0c
"Social Work in Health Care",0.5653176001187028,0.2284764950319339,#ffff0c
"Journal of The American Animal Hospital Association",0.8594680057324651,0.7948341088018518,#8B0000
"Review of Central and East European Law",0.2105084958085262,0.32199708588112536,#ffff0c
"Journal of The Society for Integrative Oncology",0.5897667801256071,0.1613665167175588,#FF0000
"Zeitschrift Fur Kristallographie-new Crystal Structures",0.5345718964772089,0.6747982727478705,#0001fa
"Australian and New Zealand Journal of Criminology",0.3399268425376452,0.2066483837276936,#ffff0c
"Vascular Pharmacology",0.7168194334266367,0.517047375270579,#FF0000
"Health Communication",0.6038113842141858,0.33347391980715524,#ffff0c
"Adult Education Quarterly",0.3397216690522612,0.038170955825758884,#ffff0c
"Journal of Contemporary Asia",0.2038686565668056,0.2988575162090104,#ffff0c
"Journal of Law Economics & Organization",0.19023057717475306,0.4542957350762391,#ffff0c
"Accounting, Auditing & Accountability Journal",0.05859025196913387,0.4127884497145032,#ffff0c
"Soils and Foundations",0.3986441146578171,0.8280492355691582,#2dffff
"Child and Adolescent Mental Health",0.4458901991577198,0.13152599894072553,#8B6508
"International Information & Library Review",0.01467300644851608,0.5086173883054431,#fb01ff
"Ai Magazine",0.1751712784442307,0.5473490062479947,#fb01ff
"Forensic Science International",0.4924511509956363,0.4697019168178893,#CDC673
"Computers and Biomedical Research",0.4956017987526454,0.5061249764155877,#8B6508
"Progress in Crystal Growth and Characterization of Materials",0.409015230786956,0.6765497304355989,#663788
"Proceedings of The Estonian Academy of Sciences",0.4643760919954777,0.7599332323977631,#663788
"Geologica Acta",0.4195149678080943,0.947263825004386,#FF6600
"Quarterly Journal of Experimental Psychology Section B-comparative and Physiological Psychology",0.4321789892385012,0.34413437044167217,#CDC673
"Irbm News",0.6556586317719155,0.10428065890615323,#8B6508
"Urban Studies",0.33441398882444784,0.5330584617271851,#ffff0c
"International Journal of Surgical Pathology",0.8642726764115609,0.4267628422409527,#FF0000
"Drug News & Perspectives",0.6564532818176048,0.5620546677366852,#CDC673
"Rheumatology",0.9314713921181388,0.4095426440033008,#FF0000
"Discrete Dynamics in Nature and Society",0.1865789528974324,0.799337452703907,#ffff0c
"Journal of Porous Media",0.2881429492156362,0.7957658083957964,#2dffff
"International Angiology",0.8164635781777357,0.266496411734321,#FF0000
"Iktisat Isletme Ve Finans",0.1423929060553688,0.4227620614754285,#ffff0c
"Journal of Spinal Disorders & Techniques",0.7005259761742201,0.13041213834264215,#8B6508
"Siam Review",0.18358958151080554,0.7494065491939231,#663788
"Journal of Pharmaceutical Marketing & Management",0.6030422088518819,0.3110825461329805,#FF0000
"Biomicrofluidics",0.5182272743499778,0.5852403170513261,#2dffff
"Journal of Chemical Health and Safety",0.5474950013503155,0.4972918330856903,#8B6508
"Ethnos",0.21426277576731886,0.2512411209457974,#EE9A00
"European Journal of Mechanics B-fluids",0.26970297662907833,0.7832002071123235,#2dffff
"Journal of Intellectual Capital",0.245752018035218,0.4826040692427998,#ffff0c
"Clinical Oral Investigations",0.5933775825678571,0.4383668924133007,#8B6508
"Revista Espanola De Linguistica Aplicada",0.2395663985973619,0.0808963804389046,#ffff0c
"Journal of Power Electronics",0.2651146702645427,0.6464865085135694,#fb01ff
"Business Communication Quarterly",0.28579152377077843,0.4004194640161822,#ffff0c
"Educational Measurement: Issues and Practice",0.3814468332726295,0.06838846654588811,#ffff0c
"Surgical Neurology",0.6812479117565188,0.17526548189266267,#CDC673
"Apeiron",0.07843085578140206,0.2893558251973483,#663788
"Health Research Policy and Systems",0.5937565963230987,0.3403260631530274,#8B6508
"Journal of Interventional Cardiology",0.8072858379121043,0.3006257674318417,#FF0000
"Computational Statistics & Data Analysis",0.4473704309093613,0.4393626278077482,#ffff0c
"Journal of Pidgin and Creole Languages",0.2216801980571061,0.07871994380956689,#EE9A00
"Ecoscience",0.6000904658960953,0.8584446689948209,#20c157
"Journal of Separation Science",0.6005718281960768,0.644796657304118,#0001fa
"Lithology and Mineral Resources",0.4025760997170041,0.9412746962262132,#FF6600
"Pediatric Anesthesia",0.6315153248508851,0.11162717130848288,#FF0000
"Primary Care Update for Ob\/gyns",0.6867563948810165,0.30293786255014377,#FF0000
"History",0.15285052089595744,0.2786913886280021,#EE9A00
"Revista De Indias",0.15703426426103542,0.2517061783586362,#EE9A00
"Interdisciplinary Science Reviews",0.051288289730596716,0.2982541582661319,#ffff0c
"Journal of Clinical Neuromuscular Disease",0.6474550456043914,0.17951716027226985,#8B6508
"French Forum",0.13358692970026886,0.1988157623595463,#EE9A00
"International Journal of Speleology",0.4366204786934667,0.9399422329729418,#20c157
"Psychoanalytic Psychotherapy",0.4454081929103855,0.16559861752375654,#8B6508
"Computational Materials Science",0.34671755533821497,0.7750573924863902,#663788
"Stochastic Processes and their Applications",0.08467939820832791,0.6753734002112501,#663788
"Critical Reviews in Therapeutic Drug Carrier Systems",0.5586412854604441,0.5843233827528204,#0001fa
"Japanese Journal of Physiology",0.6958785633879581,0.5091661677307445,#FF0000
"International Journal of Molecular Sciences",0.7373808037632539,0.5684102206365721,#0001fa
"Geografiska Annaler Series A-physical Geography",0.4672934598945142,0.9117066959005652,#FF6600
"Journal of Neuroscience Methods",0.4886656856293924,0.348745561997258,#CDC673
"Proceedings of the British Academy",0.3982176558490339,0.3575489048380077,#FF6600
"Clinical Child Psychology and Psychiatry",0.43133395904505545,0.16044687942599667,#ffff0c
"Journal of Biomolecular NMR",0.7065818846858385,0.6131389518506877,#CDC673
"Artificial Intelligence",0.17662594729046635,0.5459004041082902,#fb01ff
"International Journal of E-business Research",0.22100356351732425,0.5055548780684915,#ffff0c
"Journal of Voice",0.488640807045529,0.034960195665272004,#8B6508
"Journal of Personnel Evaluation in Education",0.3794788632955389,0.0585761742126588,#ffff0c
"Oceanic Linguistics",0.2205180162667129,0.06744457090770782,#EE9A00
"Societes",0.25672182123099,0.2319379716562296,#ffff0c
"Journal of Teacher Education",0.3921647663082448,0.05448864637401266,#ffff0c
"Journal of The South African Institution of Civil Engineering",0.385861996045904,0.8099737155783829,#2dffff
